pick_id,pick_name,pick_photo,pick_time,pick_place,description,registrant_username,is_claimed
700437,Accessories-Ring,/images/lost/accessories_8865b26b.jpg,2024-05-31 20:36,670_Hernandez_Lodge_(Near_University)-Locker_Room,Category: Accessories; Item Name: Ring; Color: lime; Note: Found in locker room,danielslori,0
700438,Electronics-Smart Watch,/images/lost/electronics_cea8eb8a.jpg,2024-07-10 14:59,110_Barber_Plaza_Apt._067_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Smart Watch; Color: yellow; Model: SK-9134; Note: Found in locker room,jenna03,0
700439,Electronics-Smartphone,/images/lost/electronics_04df36e3.jpg,2024-06-01 00:08,0388_Mcmahon_Island_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Smartphone; Brand: Joseph-Hamilton; Model: NK-8895; Note: Stored at reception,huntermichael,0
700440,Electronics-Smart Watch,/images/lost/electronics_d704f178.jpg,2025-02-07 02:56,823_Joseph_Tunnel_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Model: Zm-4842; Note: Found in locker room,harrisonjessica,1
700441,Electronics-Smartphone,/images/lost/electronics_b3363cd8.jpg,2024-05-07 16:36,44560_Phillips_Crescent_(Near_Metro_Station)-Locker_Room,"Category: Electronics; Item Name: Smartphone; Color: green; Brand: Greer, Harris and Chung; Note: Stored at reception",rcontreras,0
700442,Daily Essentials-Water Bottle,/images/lost/daily essentials_82357ccf.jpg,2025-03-28 02:13,054_Kenneth_Fields_Apt._962_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Color: blue; Brand: Anderson Inc; Note: Stored at reception,barrettcynthia,1
700443,Daily Essentials-Wallet,/images/lost/daily essentials_49123cd7.jpg,2024-12-14 13:16,96598_Bates_Streets_Suite_373_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Brand: Rodriguez Group; Color: gray; Note: Found in locker room,edwardperry,0
700444,Daily Essentials-Water Bottle,/images/lost/daily essentials_3d15acde.jpg,2024-11-15 05:25,213_Michelle_Way_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: Cash; Note: Good condition,peggyjordan,0
700445,Electronics-Smart Watch,/images/lost/electronics_1456864a.jpg,2024-12-13 15:01,07780_Maria_Knoll_(Near_University)-Reception,"Category: Electronics; Item Name: Smart Watch; Brand: Perez, Hunter and Green; Note: Visible wear marks",amber71,0
700446,Accessories-Fitness Tracker,/images/lost/accessories_0b56355a.jpg,2024-10-28 01:39,903_Amy_Views_(Near_Metro_Station)-Locker_Room,"Category: Accessories; Item Name: Fitness Tracker; Brand: Smith, Vincent and Wells; Note: Stored at reception",jenniferanderson,0
700447,Electronics-Wireless Earbuds,/images/lost/electronics_23dac6db.jpg,2025-02-22 04:15,35986_Emily_Mount_Apt._444_(Near_Shopping_Mall)-Locker_Room,"Category: Electronics; Item Name: Wireless Earbuds; Color: fuchsia; Brand: Ruiz, Miller and Washington; Note: Stored at reception",csimmons,0
700448,Daily Essentials-Water Bottle,/images/lost/daily essentials_66fe44f4.jpg,2024-10-17 20:26,961_Jennifer_Cliff_Suite_443_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Contains: ID; Note: Good condition,parkerautumn,0
700449,Daily Essentials-Water Bottle,/images/lost/daily essentials_3571762a.jpg,2025-01-02 19:50,1843_Fisher_Extension_Apt._339_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Water Bottle; Brand: Patrick, Rodriguez and Howell; Color: yellow; Note: Visible wear marks",charles10,0
700450,Apparel-Towel,/images/lost/apparel_bb5dfc34.jpg,2025-03-20 09:21,56009_Abigail_Meadow_(Near_Metro_Station)-Poolside,Category: Apparel; Item Name: Towel; Note: Good condition,emilyrush,0
700451,Electronics-Smart Watch,/images/lost/electronics_0f9b1baf.jpg,2024-11-19 16:03,59912_Melanie_Loaf_Suite_790_(Near_University)-Reception,Category: Electronics; Item Name: Smart Watch; Brand: Gutierrez-Cowan; Color: blue; Note: Stored at reception,osbornjeffrey,1
700452,Daily Essentials-Keys,/images/lost/daily essentials_671b4f81.jpg,2024-08-04 09:44,1674_Craig_Mall_(Near_Metro_Station)-Locker_Room,"Category: Daily Essentials; Item Name: Keys; Color: navy; Brand: Gonzalez, Garcia and Ramirez; Note: Good condition",kathy78,0
700453,Electronics-Smartphone,/images/lost/electronics_620d0a0a.jpg,2024-05-10 00:56,83903_Perry_Meadow_Apt._686_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Smartphone; Color: purple; Note: Found in locker room,castillomatthew,0
700454,Daily Essentials-Wallet,/images/lost/daily essentials_873ea25b.jpg,2024-11-14 14:32,28194_Kelley_Groves_Suite_453_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Contains: ID; Note: Visible wear marks,barbara14,0
700455,Electronics-Tablet,/images/lost/electronics_907e075d.jpg,2024-06-03 14:36,35986_Emily_Mount_Apt._444_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Tablet; Color: silver; Note: Found in locker room,matthewkirk,0
700456,Electronics-Tablet,/images/lost/electronics_722c359e.jpg,2025-02-10 14:59,00906_Jones_Park_Suite_253_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Tablet; Model: Se-9972; Note: Visible wear marks,shannonpeggy,0
700457,Accessories-Eyeglasses,/images/lost/accessories_ee41c5f3.jpg,2024-11-07 12:59,253_Reid_Cape_Suite_540_(Near_University)-Reception,Category: Accessories; Item Name: Eyeglasses; Color: yellow; Note: Good condition,nataliegutierrez,0
700458,Electronics-Smartphone,/images/lost/electronics_6ec23797.jpg,2024-11-20 10:25,586_David_Spur_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Smartphone; Color: fuchsia; Model: Ip-4137; Note: Good condition,jason30,0
700459,Accessories-Necklace,/images/lost/accessories_0e4a21d0.jpg,2024-12-14 10:54,503_Pamela_Stream_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Necklace; Brand: Mccarthy Inc; Color: lime; Note: Found in locker room,danielle20,0
700460,Accessories-Necklace,/images/lost/accessories_78453886.jpg,2024-06-02 11:39,4099_Michelle_Heights_Apt._555_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Necklace; Color: navy; Note: Good condition,jenningsbrenda,0
700461,Daily Essentials-Water Bottle,/images/lost/daily essentials_8a1a8cd0.jpg,2025-03-12 13:25,961_Jennifer_Cliff_Suite_443_(Near_Metro_Station)-Locker_Room,"Category: Daily Essentials; Item Name: Water Bottle; Brand: Jones, Mayer and Ballard; Contains: Photos; Note: Stored at reception",jessicamurphy,0
700462,Apparel-Sports Jacket,/images/lost/apparel_cf594e73.jpg,2024-06-28 08:14,121_Teresa_Branch_Suite_848_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Brand: Rice Ltd; Color: yellow; Note: Good condition,matthew53,0
700463,Accessories-Necklace,/images/lost/accessories_79788f4e.jpg,2025-04-19 17:32,53075_Stephanie_Loop_Apt._820_(Near_University)-Locker_Room,Category: Accessories; Item Name: Necklace; Color: purple; Note: Found in locker room,patelkelly,0
700464,Electronics-Wireless Earbuds,/images/lost/electronics_f0172935.jpg,2025-01-01 04:34,188_Robinson_Tunnel_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Model: mK-3719; Brand: Harris-Barnes; Note: Stored at reception,wellsheather,0
700465,Apparel-Sports Jacket,/images/lost/apparel_7c176da2.jpg,2025-03-08 05:43,784_Brown_Knoll_Apt._096_(Near_Shopping_Mall)-Poolside,"Category: Apparel; Item Name: Sports Jacket; Brand: Meyer, King and Malone; Note: Good condition",daniel86,0
700466,Daily Essentials-Wallet,/images/lost/daily essentials_cc9d3f61.jpg,2024-09-13 20:07,422_Peterson_Fords_Apt._324_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Brand: Kelly-Miller; Note: Visible wear marks,ravenschaefer,0
700467,Electronics-Tablet,/images/lost/electronics_f8db0549.jpg,2024-11-04 18:36,912_Herman_Extension_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Tablet; Model: gj-6635; Color: green; Note: Visible wear marks,monicaboyd,0
700468,Daily Essentials-Wallet,/images/lost/daily essentials_e5d48d43.jpg,2025-03-17 04:40,0917_Vargas_Row_(Near_Shopping_Mall)-Locker_Room,"Category: Daily Essentials; Item Name: Wallet; Brand: Vance, Cardenas and Nunez; Note: Good condition",kylemoore,0
700469,Apparel-Towel,/images/lost/apparel_4be3941f.jpg,2024-06-26 02:32,640_Steven_Courts_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Color: purple; Note: Visible wear marks,jacobthomas,0
700470,Electronics-Wireless Earbuds,/images/lost/electronics_2d83ecc7.jpg,2024-11-10 16:46,422_Peterson_Fords_Apt._324_(Near_University)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Brand: Clark PLC; Note: Visible wear marks,dmatthews,1
700471,Apparel-Gym Gloves,/images/lost/apparel_1edc32f5.jpg,2024-08-26 15:51,284_Melanie_Forest_(Near_University)-Locker_Room,"Category: Apparel; Item Name: Gym Gloves; Brand: Garza, Lee and Wilson; Note: Stored at reception",alisonthomas,0
700472,Electronics-Tablet,/images/lost/electronics_bc0b6ccf.jpg,2025-02-27 19:14,2854_Susan_Underpass_Apt._244_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Tablet; Color: yellow; Note: Stored at reception,geoffreywhite,0
700473,Apparel-Towel,/images/lost/apparel_782cca54.jpg,2024-06-03 07:09,4099_Michelle_Heights_Apt._555_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Brand: Foster and Sons; Note: Good condition,singhcheryl,1
700474,Daily Essentials-Wallet,/images/lost/daily essentials_3f1e23de.jpg,2025-01-19 01:38,4299_Kayla_Club_Apt._944_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Wallet; Contains: Photos; Note: Visible wear marks,normansantiago,0
700475,Daily Essentials-Water Bottle,/images/lost/daily essentials_d12573e6.jpg,2024-07-23 02:23,3551_Jay_Stream_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Color: aqua; Note: Found in locker room,amber88,0
700476,Accessories-Fitness Tracker,/images/lost/accessories_a7df5aa9.jpg,2024-07-19 12:39,10484_Harmon_Forks_Suite_232_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Color: gray; Note: Stored at reception,lukewalsh,0
700477,Accessories-Necklace,/images/lost/accessories_0867b74f.jpg,2025-02-01 03:26,881_Kelsey_Crescent_(Near_University)-Reception,Category: Accessories; Item Name: Necklace; Brand: Lee-Warren; Note: Stored at reception,eburton,0
700478,Accessories-Necklace,/images/lost/accessories_554e103e.jpg,2024-08-10 08:30,751_Hannah_Unions_Suite_640_(Near_Shopping_Mall)-Poolside,Category: Accessories; Item Name: Necklace; Brand: Brewer-Nelson; Note: Good condition,valerie24,0
700479,Daily Essentials-Membership Card,/images/lost/daily essentials_01e1e4e7.jpg,2024-08-10 01:23,68775_Barnes_Extension_Apt._579_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Membership Card; Contains: Cash; Brand: Wright Group; Note: Found in locker room,beasleyjean,0
700480,Daily Essentials-Wallet,/images/lost/daily essentials_239cb968.jpg,2024-06-12 06:38,80945_Huber_Alley_Apt._214_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Contains: Credit Cards; Note: Found in locker room,owheeler,0
700481,Apparel-Sports Jacket,/images/lost/apparel_a9b8f1cb.jpg,2024-11-17 14:27,46710_Alexander_Cove_Apt._987_(Near_Metro_Station)-Poolside,Category: Apparel; Item Name: Sports Jacket; Brand: Carpenter LLC; Note: Stored at reception,obarton,1
700482,Accessories-Fitness Tracker,/images/lost/accessories_ffbfe5d7.jpg,2024-07-24 20:14,874_Johnson_Station_Apt._144_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Gomez Group; Note: Stored at reception,david73,0
700483,Accessories-Eyeglasses,/images/lost/accessories_c7591f91.jpg,2024-07-26 21:22,980_Lawson_Summit_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Color: silver; Brand: Mcintosh-Tran; Note: Found in locker room,brendahernandez,0
700484,Apparel-Sports Jacket,/images/lost/apparel_867ae882.jpg,2024-11-21 02:02,5489_James_Summit_Apt._452_(Near_Shopping_Mall)-Reception,Category: Apparel; Item Name: Sports Jacket; Brand: Smith Group; Color: gray; Note: Good condition,trevor60,0
700485,Apparel-Towel,/images/lost/apparel_3a3765fc.jpg,2024-11-30 20:07,35366_Beverly_Well_Apt._235_(Near_University)-Reception,"Category: Apparel; Item Name: Towel; Brand: Hall, Bush and Dominguez; Color: yellow; Note: Stored at reception",kristinelson,0
700486,Electronics-Wireless Earbuds,/images/lost/electronics_13403158.jpg,2025-02-05 06:45,183_Amanda_Springs_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Color: purple; Brand: Wiley LLC; Note: Good condition,johnrodriguez,1
700487,Accessories-Eyeglasses,/images/lost/accessories_854095cd.jpg,2024-09-17 13:58,2483_Lucas_Vista_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Eyeglasses; Note: Good condition,jacobmiller,0
700488,Accessories-Fitness Tracker,/images/lost/accessories_d9b57de2.jpg,2024-06-11 23:28,01205_John_Unions_Suite_624_(Near_University)-Reception,Category: Accessories; Item Name: Fitness Tracker; Note: Found in locker room,sanderslindsey,0
700489,Electronics-Tablet,/images/lost/electronics_673e51c3.jpg,2025-03-03 12:49,57944_Smith_Burg_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Tablet; Brand: Wilson-Mcdaniel; Model: dZ-5344; Note: Good condition,shawn36,0
700490,Electronics-Smart Watch,/images/lost/electronics_0ff951d3.jpg,2024-11-26 03:04,078_Kelsey_Crest_Apt._616_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Brand: Calderon-Martin; Note: Stored at reception,zacharyscott,0
700491,Accessories-Necklace,/images/lost/accessories_1321440e.jpg,2024-08-23 11:19,32282_Weiss_Key_Suite_456_(Near_University)-Locker_Room,Category: Accessories; Item Name: Necklace; Note: Stored at reception,gary53,0
700492,Accessories-Necklace,/images/lost/accessories_b3a876a3.jpg,2024-06-29 21:13,8751_Woodward_Field_Apt._945_(Near_Shopping_Mall)-Reception,"Category: Accessories; Item Name: Necklace; Brand: Scott, Garza and Moyer; Note: Found in locker room",robertrosales,0
700493,Apparel-Sneakers,/images/lost/apparel_6442d6ba.jpg,2024-12-02 13:26,253_Reid_Cape_Suite_540_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sneakers; Color: blue; Note: Stored at reception,cheyennerodriguez,1
700494,Daily Essentials-Wallet,/images/lost/daily essentials_59df6ef9.jpg,2024-11-29 07:29,1382_Williams_Passage_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Wallet; Brand: Tran-Young; Note: Visible wear marks,youngcarly,0
700495,Electronics-Smart Watch,/images/lost/electronics_33a7cc13.jpg,2024-10-03 04:17,7214_Padilla_Courts_(Near_University)-Poolside,Category: Electronics; Item Name: Smart Watch; Color: gray; Note: Good condition,cathylevine,0
700496,Apparel-Gym Gloves,/images/lost/apparel_f6c59368.jpg,2025-02-06 07:42,677_Tonya_Brooks_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Color: black; Note: Found in locker room,vsutton,0
700497,Daily Essentials-Water Bottle,/images/lost/daily essentials_d07e6626.jpg,2024-08-26 23:07,32946_Cuevas_Court_(Near_Metro_Station)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Color: yellow; Contains: ID; Note: Good condition,josephanthony,0
700498,Daily Essentials-Water Bottle,/images/lost/daily essentials_1063ff4a.jpg,2024-06-09 14:43,265_Pamela_Drive_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Color: fuchsia; Contains: ID; Note: Visible wear marks,kayla67,0
700499,Accessories-Ring,/images/lost/accessories_98bfe5ce.jpg,2024-08-01 08:26,81885_Patty_Shores_Apt._081_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Ring; Note: Stored at reception,debramorgan,0
700500,Electronics-Smartphone,/images/lost/electronics_5194cbc5.jpg,2024-07-15 20:16,397_Jamie_Fords_Suite_167_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Smartphone; Brand: Robinson and Sons; Note: Good condition,tbond,0
700501,Apparel-Sneakers,/images/lost/apparel_5c01f003.jpg,2024-09-15 14:45,083_Curtis_Highway_Suite_197_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Color: silver; Note: Found in locker room,kmaldonado,0
700502,Apparel-Sports Jacket,/images/lost/apparel_02350fe3.jpg,2024-12-26 02:02,451_Philip_Alley_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Brand: Bartlett Ltd; Note: Visible wear marks,jonesanna,0
700503,Electronics-Tablet,/images/lost/electronics_c840ee01.jpg,2024-10-31 09:21,19644_Lori_Squares_Suite_543_(Near_University)-Reception,Category: Electronics; Item Name: Tablet; Brand: Malone Inc; Note: Visible wear marks,vazquezterri,0
700504,Accessories-Necklace,/images/lost/accessories_e146e48e.jpg,2024-11-19 01:00,1357_David_Mission_Apt._535_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Necklace; Note: Visible wear marks,meredithdixon,0
700505,Apparel-Gym Gloves,/images/lost/apparel_a4a4116f.jpg,2025-02-24 00:29,48523_White_Mountains_Apt._321_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Gym Gloves; Brand: Hunt LLC; Note: Good condition,whitneyroberts,0
700506,Daily Essentials-Keys,/images/lost/daily essentials_9155b387.jpg,2024-04-30 08:21,461_Arnold_Throughway_Suite_041_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Keys; Brand: Dunn-Smith; Color: gray; Note: Visible wear marks,christophermorse,0
700507,Electronics-Smart Watch,/images/lost/electronics_6bc06c18.jpg,2024-10-24 22:53,37245_Phillip_Glen_Suite_344_(Near_University)-Poolside,Category: Electronics; Item Name: Smart Watch; Brand: Rose and Sons; Note: Stored at reception,thomas61,0
700508,Accessories-Necklace,/images/lost/accessories_5b5a1c4a.jpg,2025-02-08 23:40,19442_David_Gateway_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Necklace; Color: yellow; Note: Found in locker room,qdixon,0
700509,Electronics-Wireless Earbuds,/images/lost/electronics_1d37cb06.jpg,2024-09-30 11:30,68775_Barnes_Extension_Apt._579_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Brand: Ho and Sons; Model: cJ-5755; Note: Good condition,ryanwhite,0
700510,Accessories-Ring,/images/lost/accessories_30cda8fb.jpg,2025-02-24 09:37,117_Tamara_River_Apt._689_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Ring; Brand: Reyes PLC; Color: olive; Note: Stored at reception,emily48,0
700511,Daily Essentials-Keys,/images/lost/daily essentials_297e9233.jpg,2024-07-11 09:15,2483_Lucas_Vista_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Brand: Ferguson LLC; Note: Stored at reception,jeffery63,1
700512,Accessories-Fitness Tracker,/images/lost/accessories_ff18a56b.jpg,2025-01-27 09:15,59081_Travis_Island_(Near_Shopping_Mall)-Equipment_Area,"Category: Accessories; Item Name: Fitness Tracker; Brand: Ortiz, Williams and Washington; Note: Found in locker room",jonesgary,0
700513,Electronics-Smartphone,/images/lost/electronics_70e9c8cf.jpg,2024-05-06 09:14,3105_Robert_Camp_Suite_475_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Smartphone; Color: teal; Note: Good condition,sethking,0
700514,Accessories-Fitness Tracker,/images/lost/accessories_355f1f81.jpg,2025-01-10 13:10,640_Steven_Courts_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Color: blue; Note: Good condition,josephflores,0
700515,Apparel-Sports Jacket,/images/lost/apparel_50162ed3.jpg,2024-07-28 11:37,877_Brooks_Station_Apt._341_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Note: Found in locker room,skinnermartha,0
700516,Electronics-Wireless Earbuds,/images/lost/electronics_eecc614c.jpg,2024-06-04 11:27,9403_Cameron_Brooks_Suite_608_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Wireless Earbuds; Model: Xs-2974; Color: maroon; Note: Found in locker room,lharris,0
700517,Electronics-Smart Watch,/images/lost/electronics_f238a326.jpg,2024-11-25 11:41,018_Johnson_Drive_Apt._216_(Near_University)-Reception,Category: Electronics; Item Name: Smart Watch; Color: purple; Brand: Weaver-Hanson; Note: Found in locker room,barbertrevor,0
700518,Electronics-Wireless Earbuds,/images/lost/electronics_26cbef7f.jpg,2025-02-25 19:54,0265_Walter_Oval_Apt._485_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Model: pa-2253; Note: Found in locker room,wandavargas,1
700519,Electronics-Smartphone,/images/lost/electronics_cb0592d2.jpg,2025-03-07 11:57,32282_Weiss_Key_Suite_456_(Near_University)-Reception,Category: Electronics; Item Name: Smartphone; Model: wh-6484; Brand: Jenkins-Sanders; Note: Stored at reception,natalie58,1
700520,Electronics-Smartphone,/images/lost/electronics_067a58b1.jpg,2024-08-15 13:19,083_Curtis_Highway_Suite_197_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Smartphone; Model: CD-7649; Note: Good condition,mooremichael,0
700521,Apparel-Gym Gloves,/images/lost/apparel_c1004290.jpg,2024-07-21 13:57,025_Ryan_Park_(Near_Metro_Station)-Locker_Room,"Category: Apparel; Item Name: Gym Gloves; Brand: Baker, Warner and Moore; Note: Visible wear marks",jennawoods,0
700522,Accessories-Ring,/images/lost/accessories_764fb91c.jpg,2024-08-13 03:27,301_Johnson_Spur_Apt._984_(Near_Shopping_Mall)-Equipment_Area,"Category: Accessories; Item Name: Ring; Brand: Abbott, Murphy and Harris; Note: Good condition",lynnjames,0
700523,Electronics-Wireless Earbuds,/images/lost/electronics_fca0fabd.jpg,2025-02-20 09:46,6802_Elliott_Park_Apt._178_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Wireless Earbuds; Model: FR-9706; Brand: Davis and Sons; Note: Visible wear marks,silvatroy,1
700524,Daily Essentials-Keys,/images/lost/daily essentials_80b80893.jpg,2025-02-24 02:28,7059_Murphy_Villages_Apt._993_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Keys; Contains: Photos; Note: Found in locker room,tjackson,0
700525,Apparel-Towel,/images/lost/apparel_7098b38c.jpg,2024-07-13 07:06,031_Johnson_Circles_Suite_499_(Near_Metro_Station)-Locker_Room,"Category: Apparel; Item Name: Towel; Brand: Newman, Patton and Lopez; Note: Stored at reception",derekkim,0
700526,Electronics-Tablet,/images/lost/electronics_4a43d13b.jpg,2024-05-07 21:59,32282_Weiss_Key_Suite_456_(Near_University)-Locker_Room,"Category: Electronics; Item Name: Tablet; Brand: Henry, Mason and Ballard; Note: Good condition",jennifergibson,0
700527,Apparel-Sports Jacket,/images/lost/apparel_f1e87d78.jpg,2025-01-24 21:32,27412_Emily_Street_Suite_990_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Note: Stored at reception,fostermackenzie,0
700528,Daily Essentials-Membership Card,/images/lost/daily essentials_632c30a0.jpg,2024-07-15 14:38,66820_Maria_Port_Apt._146_(Near_Metro_Station)-Poolside,"Category: Daily Essentials; Item Name: Membership Card; Brand: Wheeler, Mullins and Austin; Note: Good condition",lee66,0
700529,Apparel-Gym Gloves,/images/lost/apparel_f1c2ac6e.jpg,2024-09-25 14:12,6745_Bryce_Knoll_(Near_University)-Poolside,Category: Apparel; Item Name: Gym Gloves; Note: Found in locker room,davidbaker,0
700530,Daily Essentials-Water Bottle,/images/lost/daily essentials_08dba75d.jpg,2024-05-15 13:03,88329_Williams_Parkway_(Near_University)-Poolside,"Category: Daily Essentials; Item Name: Water Bottle; Color: teal; Brand: Evans, Yoder and Page; Note: Stored at reception",alexwelch,0
700531,Accessories-Necklace,/images/lost/accessories_32938344.jpg,2024-05-15 00:15,670_Hernandez_Lodge_(Near_University)-Reception,Category: Accessories; Item Name: Necklace; Brand: Hughes-Lewis; Note: Visible wear marks,mossdean,0
700532,Daily Essentials-Keys,/images/lost/daily essentials_58be8b77.jpg,2024-12-02 21:13,158_Bates_Pass_(Near_Metro_Station)-Locker_Room,"Category: Daily Essentials; Item Name: Keys; Brand: Phillips, Sanchez and Blankenship; Contains: Credit Cards; Note: Visible wear marks",josephdavenport,0
700533,Daily Essentials-Keys,/images/lost/daily essentials_d29d8d84.jpg,2024-09-10 20:38,46078_Curtis_Throughway_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Brand: Clark PLC; Contains: Cash; Note: Good condition,rhicks,0
700534,Accessories-Fitness Tracker,/images/lost/accessories_a1200c67.jpg,2024-11-18 05:31,89291_Cook_Parks_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Rodriguez-Baker; Note: Found in locker room,justin99,0
700535,Accessories-Necklace,/images/lost/accessories_53346270.jpg,2024-06-25 03:55,5338_Ronald_Landing_Apt._051_(Near_University)-Poolside,"Category: Accessories; Item Name: Necklace; Brand: Clark, Thornton and Benton; Note: Stored at reception",sandrasherman,0
700536,Daily Essentials-Membership Card,/images/lost/daily essentials_8adaf1fb.jpg,2024-12-05 11:14,626_Christopher_Forks_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Brand: Lawson Ltd; Note: Found in locker room,carrie05,0
700537,Accessories-Eyeglasses,/images/lost/accessories_fc6353af.jpg,2024-11-22 17:40,66848_Laura_Loaf_Apt._633_(Near_University)-Reception,"Category: Accessories; Item Name: Eyeglasses; Brand: Smith, Hill and Edwards; Note: Good condition",harmonjoel,0
700538,Daily Essentials-Wallet,/images/lost/daily essentials_268fffb8.jpg,2024-10-03 22:47,09799_Bradley_Stream_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Contains: Cash; Note: Stored at reception,ruizzachary,0
700539,Accessories-Necklace,/images/lost/accessories_b22b64f7.jpg,2025-04-04 02:08,33798_Salas_Fords_Suite_702_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Necklace; Note: Good condition,fergusonwilliam,0
700540,Apparel-Sports Jacket,/images/lost/apparel_ec201ea3.jpg,2024-07-07 22:20,057_Hart_Points_Apt._950_(Near_Metro_Station)-Equipment_Area,"Category: Apparel; Item Name: Sports Jacket; Brand: Long, Black and Flynn; Note: Good condition",katie79,0
700541,Daily Essentials-Water Bottle,/images/lost/daily essentials_33cf9a20.jpg,2024-06-03 04:39,77425_Myers_Parks_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Color: blue; Note: Stored at reception,hoodangela,0
700542,Daily Essentials-Water Bottle,/images/lost/daily essentials_d282aadb.jpg,2025-01-31 21:50,662_Perez_Shoals_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Contains: Credit Cards; Color: navy; Note: Stored at reception,juan14,0
700543,Accessories-Necklace,/images/lost/accessories_bcccb3cb.jpg,2025-02-22 21:01,93520_Lowe_Harbors_Apt._727_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Necklace; Brand: Edwards-Morris; Color: yellow; Note: Stored at reception,odecker,0
