pick_id,pick_name,pick_photo,pick_time,pick_place,description,registrant_username,is_claimed
700448,Daily Essentials-Water Bottle,/images/lost/daily essentials_05521de0.jpg,2024-10-11 14:36,103_Daugherty_Row_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: ID; Color: aqua; Note: Visible wear marks,misty59,0
700449,Electronics-Smart Watch,/images/lost/electronics_62bd4050.jpg,2024-06-14 13:54,518_Cindy_Parkway_Apt._657_(Near_University)-Poolside,Category: Electronics; Item Name: Smart Watch; Brand: Powell and Sons; Note: Visible wear marks,beckregina,0
700450,Accessories-Eyeglasses,/images/lost/accessories_781c573b.jpg,2024-08-30 07:00,7341_Gutierrez_Summit_Suite_320_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Eyeglasses; Note: Visible wear marks,phillipjones,0
700451,Accessories-Ring,/images/lost/accessories_9d46453b.jpg,2024-11-29 21:53,2449_Burke_Radial_Apt._026_(Near_University)-Locker_Room,Category: Accessories; Item Name: Ring; Color: navy; Note: Visible wear marks,burkenoah,0
700452,Daily Essentials-Membership Card,/images/lost/daily essentials_953fdbf9.jpg,2025-01-17 10:00,4515_Lewis_Isle_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Membership Card; Brand: Young, Marks and Moore; Contains: Photos; Note: Found in locker room",rickdelgado,0
700453,Electronics-Wireless Earbuds,/images/lost/electronics_0e68fbd1.jpg,2025-01-14 14:23,5002_Francis_Ville_Suite_992_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Brand: Smith Ltd; Color: maroon; Note: Stored at reception,shortjuan,0
700454,Apparel-Gym Gloves,/images/lost/apparel_a4b2c36e.jpg,2024-08-31 05:17,00043_Catherine_Parkways_Suite_199_(Near_University)-Equipment_Area,"Category: Apparel; Item Name: Gym Gloves; Brand: Harris, Sanders and Wells; Note: Stored at reception",snowdennis,0
700455,Apparel-Sneakers,/images/lost/apparel_dbb81bfe.jpg,2025-01-17 08:16,0530_Christopher_Village_Suite_440_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Sneakers; Brand: Schmidt-Taylor; Note: Stored at reception,michelle93,0
700456,Apparel-Sports Jacket,/images/lost/apparel_24de8469.jpg,2025-03-15 16:00,886_Chambers_Corner_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: blue; Brand: Torres-Henderson; Note: Stored at reception,william30,0
700457,Daily Essentials-Membership Card,/images/lost/daily essentials_21ccd028.jpg,2025-01-12 17:25,52801_Daniel_Place_Apt._112_(Near_Metro_Station)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Note: Found in locker room,anne60,0
700458,Accessories-Fitness Tracker,/images/lost/accessories_828b20f7.jpg,2024-11-27 16:43,7141_David_Parkways_Suite_020_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Huerta and Sons; Note: Stored at reception,olsonjay,0
700459,Accessories-Ring,/images/lost/accessories_fe09b9ab.jpg,2024-07-01 02:05,26350_Jasmine_Causeway_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Ring; Color: teal; Note: Stored at reception,gatessarah,1
700460,Daily Essentials-Wallet,/images/lost/daily essentials_34ce94cc.jpg,2024-12-16 21:30,97233_Kirk_Unions_Suite_924_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Contains: Cash; Note: Found in locker room,kimlandry,1
700461,Apparel-Towel,/images/lost/apparel_8c2600b2.jpg,2024-05-31 18:38,34176_Claudia_Forge_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Note: Good condition,hamiltonearl,0
700462,Daily Essentials-Keys,/images/lost/daily essentials_2615d3fc.jpg,2024-11-08 19:13,73613_Mullins_Brook_Suite_598_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Keys; Color: purple; Contains: Credit Cards; Note: Found in locker room,annphelps,0
700463,Apparel-Towel,/images/lost/apparel_d9acb32e.jpg,2024-09-14 22:31,37591_Christine_Drives_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Towel; Brand: Chen-Johnston; Note: Visible wear marks,martinezamber,0
700464,Accessories-Ring,/images/lost/accessories_95a853f5.jpg,2024-06-08 16:06,152_Julia_Trace_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Ring; Color: fuchsia; Note: Stored at reception,crystaldunn,0
700465,Accessories-Ring,/images/lost/accessories_941942d5.jpg,2024-04-30 13:33,150_Mitchell_Prairie_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Ring; Color: fuchsia; Note: Visible wear marks,rdawson,0
700466,Accessories-Necklace,/images/lost/accessories_ef49e13e.jpg,2024-12-12 03:35,1830_Tricia_Lodge_Apt._192_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Necklace; Note: Good condition,udaugherty,0
700467,Accessories-Eyeglasses,/images/lost/accessories_34deb5b3.jpg,2025-04-07 13:11,2009_Sarah_Creek_Suite_225_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Eyeglasses; Brand: Pennington-Thompson; Color: white; Note: Visible wear marks,kelly51,0
700468,Accessories-Fitness Tracker,/images/lost/accessories_46cdc2d7.jpg,2024-06-09 17:01,0315_Hoffman_Mill_Suite_957_(Near_University)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Color: lime; Note: Good condition,grayjoseph,0
700469,Apparel-Gym Gloves,/images/lost/apparel_929d86dd.jpg,2024-08-30 02:04,838_Bridges_Street_(Near_Shopping_Mall)-Poolside,Category: Apparel; Item Name: Gym Gloves; Note: Visible wear marks,molly75,1
700470,Electronics-Smart Watch,/images/lost/electronics_ac446bff.jpg,2025-04-20 04:19,4677_Ryan_Terrace_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Brand: Martinez Inc; Model: XQ-9862; Note: Good condition,glenhernandez,0
700471,Electronics-Smartphone,/images/lost/electronics_37ab092f.jpg,2024-08-26 15:03,66327_Waller_Road_(Near_University)-Poolside,Category: Electronics; Item Name: Smartphone; Model: aw-8041; Note: Good condition,wilsonkatelyn,0
700472,Accessories-Fitness Tracker,/images/lost/accessories_8e4f2d26.jpg,2024-11-14 02:32,755_Green_Mills_(Near_Metro_Station)-Locker_Room,"Category: Accessories; Item Name: Fitness Tracker; Brand: Morse, Davis and Turner; Color: black; Note: Good condition",cindyhernandez,0
700473,Electronics-Smart Watch,/images/lost/electronics_e2a4b8a9.jpg,2024-08-01 13:29,91730_Madison_Radial_Suite_134_(Near_University)-Reception,Category: Electronics; Item Name: Smart Watch; Color: aqua; Note: Stored at reception,christinechung,0
700474,Accessories-Fitness Tracker,/images/lost/accessories_502b8081.jpg,2025-01-09 07:25,882_Sheila_Extensions_Suite_870_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Fitness Tracker; Color: black; Brand: Donovan-Hernandez; Note: Good condition,fernando66,0
700475,Daily Essentials-Wallet,/images/lost/daily essentials_a7cbaf50.jpg,2025-02-04 08:40,16248_Deborah_Terrace_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Wallet; Color: purple; Contains: Cash; Note: Good condition,pgardner,0
700476,Apparel-Sports Jacket,/images/lost/apparel_edefd048.jpg,2025-04-07 12:59,90649_Ray_Trace_(Near_University)-Poolside,"Category: Apparel; Item Name: Sports Jacket; Brand: White, Chang and Anderson; Note: Visible wear marks",juliefitzgerald,1
700477,Electronics-Wireless Earbuds,/images/lost/electronics_7a68f990.jpg,2025-01-05 14:49,101_William_Greens_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Brand: Oconnell Ltd; Model: VU-7894; Note: Visible wear marks,matthewlane,0
700478,Daily Essentials-Membership Card,/images/lost/daily essentials_92542296.jpg,2025-02-21 12:06,5028_Cantu_Drives_Apt._997_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Contains: ID; Note: Good condition,adam44,0
700479,Daily Essentials-Water Bottle,/images/lost/daily essentials_0024e224.jpg,2025-04-05 13:20,5471_Garza_Neck_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Brand: Young Inc; Contains: Credit Cards; Note: Good condition,keithhaas,0
700480,Electronics-Tablet,/images/lost/electronics_e88e8b90.jpg,2024-06-16 00:29,0220_Cortez_Expressway_Apt._636_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Tablet; Model: CJ-2404; Note: Found in locker room,brendan25,1
700481,Accessories-Ring,/images/lost/accessories_4592c17f.jpg,2024-05-22 17:16,960_Thompson_Harbor_Apt._341_(Near_Metro_Station)-Poolside,"Category: Accessories; Item Name: Ring; Brand: Smith, Martinez and Williams; Note: Found in locker room",rosscrystal,0
700482,Accessories-Ring,/images/lost/accessories_e865aa73.jpg,2025-03-03 21:52,8834_Stone_Summit_Suite_950_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Ring; Color: fuchsia; Note: Found in locker room,hancockalexandra,0
700483,Apparel-Sneakers,/images/lost/apparel_70efb758.jpg,2024-12-25 08:49,042_Jordan_Shoal_(Near_University)-Equipment_Area,"Category: Apparel; Item Name: Sneakers; Brand: Hall, Strickland and Jacobs; Note: Visible wear marks",angelahenry,0
700484,Electronics-Smartphone,/images/lost/electronics_0367afe8.jpg,2024-05-08 09:20,66883_Isaiah_Squares_Apt._746_(Near_Metro_Station)-Reception,"Category: Electronics; Item Name: Smartphone; Brand: Shah, Haynes and King; Model: Ub-2845; Note: Visible wear marks",mcdonaldamy,0
700485,Electronics-Tablet,/images/lost/electronics_e4ceacd2.jpg,2024-08-21 22:57,80355_Leach_Manor_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Tablet; Color: gray; Note: Stored at reception,wadeapril,0
700486,Daily Essentials-Keys,/images/lost/daily essentials_00f7b495.jpg,2024-12-15 22:16,7508_Moore_Lake_Suite_394_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Keys; Brand: Taylor, Lewis and Middleton; Note: Good condition",johnstonwilliam,0
700487,Electronics-Tablet,/images/lost/electronics_e7c6512d.jpg,2025-02-28 08:15,886_Chambers_Corner_(Near_University)-Poolside,Category: Electronics; Item Name: Tablet; Model: kS-9074; Color: silver; Note: Visible wear marks,zsalinas,0
700488,Accessories-Eyeglasses,/images/lost/accessories_1d32128e.jpg,2025-01-27 08:35,150_Mitchell_Prairie_(Near_Shopping_Mall)-Poolside,Category: Accessories; Item Name: Eyeglasses; Color: black; Note: Visible wear marks,fcardenas,0
700489,Apparel-Sneakers,/images/lost/apparel_2fe95c90.jpg,2024-08-29 11:39,86272_Lindsay_Course_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Note: Stored at reception,aliciaadkins,1
700490,Daily Essentials-Wallet,/images/lost/daily essentials_c92c6d30.jpg,2024-06-17 03:10,882_James_Pike_Apt._089_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Brand: Olsen LLC; Contains: Photos; Note: Found in locker room,hcooper,0
700491,Electronics-Tablet,/images/lost/electronics_4a43e157.jpg,2025-04-02 01:32,54197_Joseph_Walk_Suite_988_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Tablet; Color: olive; Note: Stored at reception,penaashlee,0
700492,Apparel-Gym Gloves,/images/lost/apparel_10d02df4.jpg,2024-08-18 18:07,0270_Bell_Haven_Apt._512_(Near_University)-Reception,Category: Apparel; Item Name: Gym Gloves; Brand: Turner-Clark; Note: Found in locker room,jacksonjoy,1
700493,Daily Essentials-Wallet,/images/lost/daily essentials_8ef97250.jpg,2024-09-11 00:39,4073_Kim_Mall_Apt._477_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Color: fuchsia; Note: Visible wear marks,wrightaaron,0
700494,Daily Essentials-Wallet,/images/lost/daily essentials_0ab3181f.jpg,2025-03-06 09:39,53084_Victor_Stravenue_(Near_Metro_Station)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Color: white; Note: Found in locker room,janderson,0
700495,Accessories-Eyeglasses,/images/lost/accessories_f3e82403.jpg,2024-11-13 08:17,291_Samuel_Highway_Apt._287_(Near_University)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Color: lime; Note: Visible wear marks,charlesstewart,1
700496,Electronics-Wireless Earbuds,/images/lost/electronics_c19abc9c.jpg,2025-03-25 18:08,2824_Baker_Crossroad_Apt._422_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Color: maroon; Model: Bi-0599; Note: Good condition,yvaughn,0
700497,Apparel-Sports Jacket,/images/lost/apparel_8da93324.jpg,2024-11-06 03:42,414_Martin_Well_Suite_969_(Near_Metro_Station)-Poolside,Category: Apparel; Item Name: Sports Jacket; Brand: Sanders-Cohen; Note: Stored at reception,romeronicole,0
700498,Apparel-Sports Jacket,/images/lost/apparel_06b1b20a.jpg,2025-04-20 15:39,193_Hale_Forest_(Near_University)-Reception,Category: Apparel; Item Name: Sports Jacket; Color: green; Note: Visible wear marks,shelby05,0
700499,Daily Essentials-Membership Card,/images/lost/daily essentials_b4a20974.jpg,2024-10-02 05:57,80355_Leach_Manor_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Color: purple; Contains: ID; Note: Visible wear marks,waltersmith,1
700500,Electronics-Smart Watch,/images/lost/electronics_37af2dc7.jpg,2024-07-08 17:09,7106_Robert_Lane_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Smart Watch; Color: olive; Note: Stored at reception,sheila03,0
700501,Daily Essentials-Keys,/images/lost/daily essentials_e4e82ea4.jpg,2025-04-22 17:14,0351_Lynn_Mews_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Contains: Credit Cards; Brand: Baker-Thompson; Note: Visible wear marks,crystal06,1
700502,Accessories-Necklace,/images/lost/accessories_e6636696.jpg,2025-01-14 16:13,2167_Gomez_Way_Apt._708_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Necklace; Color: aqua; Note: Stored at reception,jeffrey06,0
700503,Apparel-Sports Jacket,/images/lost/apparel_5bbb663d.jpg,2024-11-29 04:44,46687_Pamela_Circles_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Brand: Butler Ltd; Note: Stored at reception,cameronmelissa,0
700504,Apparel-Sports Jacket,/images/lost/apparel_9884847d.jpg,2025-02-04 15:47,70425_Knight_Isle_Suite_089_(Near_University)-Reception,Category: Apparel; Item Name: Sports Jacket; Color: navy; Note: Visible wear marks,briannawilliams,1
700505,Daily Essentials-Wallet,/images/lost/daily essentials_c35c356c.jpg,2024-11-27 10:17,075_Khan_Loop_Suite_294_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: fuchsia; Note: Good condition,baileydana,0
700506,Electronics-Wireless Earbuds,/images/lost/electronics_8b143123.jpg,2024-07-12 07:15,04603_Villarreal_Square_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Model: jc-7168; Color: teal; Note: Stored at reception,dsingh,0
700507,Apparel-Towel,/images/lost/apparel_8b44184e.jpg,2024-04-24 16:55,340_Troy_Road_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Color: olive; Note: Good condition,lawsonchristopher,0
700508,Electronics-Tablet,/images/lost/electronics_82af46d8.jpg,2025-01-17 13:03,8530_Christopher_Knolls_(Near_University)-Locker_Room,Category: Electronics; Item Name: Tablet; Color: gray; Note: Good condition,vincent00,0
700509,Apparel-Sneakers,/images/lost/apparel_65318b28.jpg,2024-11-06 21:27,6757_Tiffany_Lane_Apt._943_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sneakers; Color: fuchsia; Note: Stored at reception,jasmine21,0
700510,Accessories-Necklace,/images/lost/accessories_c81c46b3.jpg,2024-09-09 10:50,896_Chapman_Lane_(Near_University)-Poolside,Category: Accessories; Item Name: Necklace; Brand: Allen-Richards; Note: Found in locker room,faulknerpatrick,1
700511,Apparel-Gym Gloves,/images/lost/apparel_8c7bbe55.jpg,2024-05-06 05:49,0713_Brendan_Radial_(Near_University)-Poolside,Category: Apparel; Item Name: Gym Gloves; Color: white; Note: Visible wear marks,jorge69,0
700512,Electronics-Smartphone,/images/lost/electronics_c8a97e0c.jpg,2024-12-13 04:13,35293_Timothy_Fords_Suite_356_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Brand: Mosley-Jones; Model: mB-0921; Note: Good condition,erubio,1
700513,Daily Essentials-Membership Card,/images/lost/daily essentials_92c2fc9b.jpg,2025-03-23 09:11,68136_Diane_Freeway_Suite_919_(Near_Metro_Station)-Locker_Room,"Category: Daily Essentials; Item Name: Membership Card; Color: fuchsia; Brand: Cook, Barajas and Hicks; Note: Good condition",tylercatherine,0
700514,Daily Essentials-Wallet,/images/lost/daily essentials_0145d12a.jpg,2024-10-08 14:38,53084_Victor_Stravenue_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Wallet; Contains: Photos; Brand: Smith-Hernandez; Note: Found in locker room,ysuarez,1
700515,Apparel-Sports Jacket,/images/lost/apparel_8651d057.jpg,2024-06-11 12:24,669_Brown_Drive_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: maroon; Brand: Smith-Harvey; Note: Good condition,joshua16,0
700516,Accessories-Necklace,/images/lost/accessories_f985413b.jpg,2024-07-28 01:59,1303_Chelsea_Groves_Suite_940_(Near_University)-Reception,Category: Accessories; Item Name: Necklace; Brand: Yoder LLC; Note: Found in locker room,derekspencer,0
700517,Electronics-Tablet,/images/lost/electronics_c650fedf.jpg,2025-03-06 23:37,03538_Ruiz_Centers_Apt._300_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Tablet; Brand: Fischer Group; Note: Good condition,eochoa,0
700518,Apparel-Sports Jacket,/images/lost/apparel_39e44102.jpg,2024-04-25 04:52,1168_Hahn_Locks_Apt._195_(Near_University)-Poolside,Category: Apparel; Item Name: Sports Jacket; Brand: Sutton Ltd; Note: Stored at reception,hbaxter,1
700519,Electronics-Tablet,/images/lost/electronics_09375191.jpg,2024-09-21 12:09,134_Norma_Valley_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Tablet; Model: wh-7870; Brand: Green-Olson; Note: Stored at reception,scottpatton,0
700520,Electronics-Smart Watch,/images/lost/electronics_9bad65f9.jpg,2024-08-22 03:50,709_Jones_Junctions_Suite_503_(Near_University)-Poolside,Category: Electronics; Item Name: Smart Watch; Model: mR-6729; Note: Good condition,guerrerogregory,0
700521,Electronics-Wireless Earbuds,/images/lost/electronics_f1005212.jpg,2024-05-10 18:45,096_Warren_Neck_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Brand: Oneill-Gardner; Note: Found in locker room,margaret59,0
700522,Apparel-Towel,/images/lost/apparel_af9d3e0d.jpg,2025-01-18 13:12,082_James_Point_(Near_Shopping_Mall)-Equipment_Area,"Category: Apparel; Item Name: Towel; Brand: Smith, Rodriguez and Greene; Color: teal; Note: Visible wear marks",johncook,0
700523,Daily Essentials-Wallet,/images/lost/daily essentials_094015b5.jpg,2024-10-27 21:49,1168_Hahn_Locks_Apt._195_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Contains: Credit Cards; Note: Found in locker room,courtneybaker,0
700524,Daily Essentials-Water Bottle,/images/lost/daily essentials_f2df050e.jpg,2024-10-12 07:12,1006_Rachael_Turnpike_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Color: blue; Contains: Photos; Note: Good condition,garycarrillo,0
700525,Electronics-Smart Watch,/images/lost/electronics_bf72832a.jpg,2024-06-12 16:15,545_David_Ports_(Near_University)-Reception,Category: Electronics; Item Name: Smart Watch; Color: aqua; Note: Good condition,powellmary,0
700526,Apparel-Towel,/images/lost/apparel_abe60e8a.jpg,2024-09-18 03:51,6949_Seth_Prairie_Apt._664_(Near_University)-Reception,"Category: Apparel; Item Name: Towel; Brand: Nichols, Watts and Morris; Note: Found in locker room",tanyasingleton,1
700527,Apparel-Towel,/images/lost/apparel_18a2f2bf.jpg,2024-07-13 11:12,9496_Scott_Knoll_Suite_405_(Near_University)-Reception,Category: Apparel; Item Name: Towel; Color: green; Note: Visible wear marks,eddierogers,1
700528,Accessories-Fitness Tracker,/images/lost/accessories_0c200c3d.jpg,2024-06-01 10:15,399_Sarah_Neck_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Fitness Tracker; Color: silver; Brand: Ramsey-Carrillo; Note: Found in locker room,ihaynes,1
700529,Daily Essentials-Water Bottle,/images/lost/daily essentials_8a05c8c9.jpg,2024-10-08 21:12,992_Taylor_Row_Suite_239_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Color: blue; Note: Good condition,tracyweaver,0
700530,Accessories-Eyeglasses,/images/lost/accessories_ac897009.jpg,2024-05-18 18:25,075_Khan_Loop_Suite_294_(Near_University)-Poolside,Category: Accessories; Item Name: Eyeglasses; Color: black; Note: Good condition,martinjanice,0
700531,Apparel-Sneakers,/images/lost/apparel_2e956cf9.jpg,2025-02-06 09:15,493_John_Brook_Apt._453_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sneakers; Note: Stored at reception,wolfandrew,0
700532,Daily Essentials-Membership Card,/images/lost/daily essentials_6cc1f009.jpg,2024-10-21 09:40,2476_Woods_Valley_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Contains: ID; Brand: Bryant Inc; Note: Stored at reception,catherine46,0
700533,Electronics-Wireless Earbuds,/images/lost/electronics_375f27ab.jpg,2024-09-06 02:04,602_Bryan_Ways_Suite_147_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Wireless Earbuds; Color: white; Brand: Clark-Garcia; Note: Stored at reception,branchbryan,1
700534,Electronics-Wireless Earbuds,/images/lost/electronics_16cd1bc4.jpg,2024-06-05 02:09,60705_Heath_Ranch_(Near_Shopping_Mall)-Poolside,"Category: Electronics; Item Name: Wireless Earbuds; Color: silver; Brand: Vega, Matthews and Gibson; Note: Good condition",rosariosteven,0
700535,Accessories-Fitness Tracker,/images/lost/accessories_d29fba44.jpg,2024-07-17 20:37,25384_Malik_Vista_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Color: teal; Note: Found in locker room,sheilagay,0
700536,Apparel-Gym Gloves,/images/lost/apparel_a67dc228.jpg,2024-05-20 00:47,514_Grant_Square_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Color: purple; Note: Found in locker room,jmcclain,0
700537,Accessories-Necklace,/images/lost/accessories_f87b77ca.jpg,2024-07-26 03:56,709_Jones_Junctions_Suite_503_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Necklace; Brand: Forbes-Manning; Note: Stored at reception,kgilbert,0
700538,Accessories-Ring,/images/lost/accessories_617cb060.jpg,2024-12-09 11:06,188_Gary_Bypass_Suite_673_(Near_University)-Poolside,Category: Accessories; Item Name: Ring; Brand: Allen and Sons; Note: Visible wear marks,cochranrichard,0
700539,Apparel-Gym Gloves,/images/lost/apparel_27147549.jpg,2024-09-06 14:26,0713_Brendan_Radial_(Near_University)-Reception,Category: Apparel; Item Name: Gym Gloves; Brand: Gonzalez Ltd; Color: yellow; Note: Found in locker room,tbean,0
700540,Apparel-Sneakers,/images/lost/apparel_8878a561.jpg,2025-02-18 10:04,2009_Sarah_Creek_Suite_225_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Sneakers; Color: lime; Note: Visible wear marks,jimmysmith,0
700541,Daily Essentials-Keys,/images/lost/daily essentials_c8b0875b.jpg,2024-07-30 06:37,150_Mitchell_Prairie_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Keys; Color: blue; Note: Stored at reception,churchchristopher,0
700542,Accessories-Ring,/images/lost/accessories_37025f4d.jpg,2024-07-11 06:04,8867_Matthew_Mountains_Apt._872_(Near_University)-Equipment_Area,"Category: Accessories; Item Name: Ring; Brand: Spencer, Long and Hernandez; Note: Stored at reception",blackburnmatthew,0
700543,Accessories-Fitness Tracker,/images/lost/accessories_975cc373.jpg,2025-04-03 00:23,72336_Crystal_Hollow_Suite_692_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Fitness Tracker; Note: Visible wear marks,walkersusan,0
700544,Daily Essentials-Membership Card,/images/lost/daily essentials_e313a955.jpg,2024-11-11 05:19,3952_Jennifer_Oval_Apt._796_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Color: green; Note: Stored at reception,kimberly61,0
700545,Apparel-Sneakers,/images/lost/apparel_23e51666.jpg,2024-06-10 14:24,392_Wilson_Stream_Apt._604_(Near_Shopping_Mall)-Reception,"Category: Apparel; Item Name: Sneakers; Brand: Brooks, Perry and Campos; Note: Good condition",pflowers,0
700546,Daily Essentials-Keys,/images/lost/daily essentials_732cf700.jpg,2025-03-15 14:52,67695_Garcia_Lane_Suite_645_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Color: black; Note: Stored at reception,meyerpaul,0
700547,Daily Essentials-Keys,/images/lost/daily essentials_5382b40a.jpg,2024-07-16 18:58,5778_Amber_Dale_Suite_070_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Keys; Contains: Cash; Color: aqua; Note: Good condition,cunninghamamanda,1
700548,Accessories-Necklace,/images/lost/accessories_ec59a303.jpg,2024-08-23 01:48,52801_Daniel_Place_Apt._112_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Necklace; Color: blue; Note: Visible wear marks,clarkthomas,0
700549,Apparel-Sneakers,/images/lost/apparel_fd98f865.jpg,2024-10-17 21:34,25099_Lin_Village_(Near_University)-Reception,"Category: Apparel; Item Name: Sneakers; Brand: Murray, Mason and Huff; Note: Stored at reception",ashleysantos,0
700550,Apparel-Gym Gloves,/images/lost/apparel_6b511214.jpg,2025-02-08 20:52,7901_Roger_Turnpike_Apt._030_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Color: gray; Brand: Snyder-Kirk; Note: Found in locker room,raymondjackson,0
700551,Accessories-Eyeglasses,/images/lost/accessories_20ab4797.jpg,2024-12-07 01:11,34176_Claudia_Forge_(Near_Metro_Station)-Locker_Room,"Category: Accessories; Item Name: Eyeglasses; Brand: Hughes, Chase and Gonzalez; Color: silver; Note: Visible wear marks",wwoodward,0
700552,Apparel-Sports Jacket,/images/lost/apparel_5664f149.jpg,2024-09-12 21:09,948_Allen_Estates_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: silver; Brand: Rodgers-Smith; Note: Found in locker room,ncox,0
700553,Accessories-Ring,/images/lost/accessories_56e79a78.jpg,2024-06-03 21:09,050_Wilkerson_Branch_(Near_University)-Reception,Category: Accessories; Item Name: Ring; Note: Good condition,deckerdale,0
700554,Accessories-Ring,/images/lost/accessories_916bc3f9.jpg,2025-02-02 04:59,518_Cindy_Parkway_Apt._657_(Near_University)-Poolside,Category: Accessories; Item Name: Ring; Color: navy; Note: Good condition,danielleberry,0
700555,Accessories-Fitness Tracker,/images/lost/accessories_0e199f24.jpg,2024-11-20 04:07,1303_Chelsea_Groves_Suite_940_(Near_University)-Reception,Category: Accessories; Item Name: Fitness Tracker; Color: silver; Note: Stored at reception,duncandavid,0
