purchase_id,member_id,type,ref_id,number,total_fee,purchase_time
501071,145366,product,400297,1,180.0,2023-08-30 21:59:46
501072,155518,product,400270,1,60.0,2025-03-04 15:13:09
501073,115980,course,300126,1,240.0,2024-11-28 21:40:01
501074,125103,product,400073,3,510.0,2024-02-26 05:03:34
501075,120544,course,300225,1,80.0,2024-03-28 23:48:56
501076,127723,product,400282,3,360.0,2024-12-08 22:11:24
501077,129539,course,300402,1,110.0,2025-01-28 00:05:07
501078,162411,product,400019,1,90.0,2023-08-02 17:10:19
501079,138517,course,300306,1,190.0,2024-04-03 16:37:48
501080,143180,product,400273,1,100.0,2023-09-28 20:53:00
501081,138960,product,400126,1,130.0,2023-10-22 10:30:12
501082,124192,course,300416,1,260.0,2025-04-19 13:16:46
501083,115455,product,400041,3,180.0,2024-12-02 14:10:31
501084,100540,product,400007,3,750.0,2024-01-17 14:21:30
501085,161125,product,400077,3,630.0,2024-04-21 20:29:11
501086,158032,product,400137,3,360.0,2024-09-28 11:28:12
501087,134792,course,300050,1,270.0,2024-04-14 04:18:36
501088,144893,product,400257,2,500.0,2025-03-20 20:59:41
501089,109950,product,400207,3,780.0,2023-11-17 23:04:54
501090,159829,product,400123,2,240.0,2025-04-08 20:46:04
501091,137589,product,400164,3,690.0,2024-07-18 16:52:28
501092,138680,product,400119,3,780.0,2024-05-26 00:22:15
501093,119410,course,300366,1,150.0,2023-09-10 00:16:50
501094,132062,course,300208,1,110.0,2024-04-02 09:20:17
501095,130986,course,300417,1,100.0,2023-05-18 18:30:22
501096,146738,product,400049,3,390.0,2023-11-21 16:17:11
501097,158923,product,400168,2,220.0,2023-07-14 14:17:10
501098,103335,product,400119,1,260.0,2024-11-11 18:40:59
501099,150388,course,300448,1,170.0,2023-05-10 16:55:48
501100,155350,product,400045,3,330.0,2025-03-12 00:38:20
501101,122797,product,400038,1,240.0,2025-04-03 09:53:50
501102,111087,product,400037,3,870.0,2023-07-09 17:49:13
501103,105319,course,300020,1,100.0,2024-04-17 23:30:41
501104,143266,product,400107,2,380.0,2023-07-21 18:51:46
501105,103355,course,300248,1,260.0,2024-02-23 18:22:06
501106,148711,course,300417,1,100.0,2025-05-25 17:18:16
501107,146966,course,300030,1,100.0,2023-06-19 06:43:06
501108,135896,product,400185,3,420.0,2023-10-26 05:32:40
501109,137471,product,400246,2,460.0,2024-04-24 04:35:10
501110,154964,course,300340,1,250.0,2023-11-06 15:20:06
501111,165990,course,300027,1,80.0,2023-07-02 07:33:03
501112,161720,product,400252,2,180.0,2023-06-27 22:59:58
501113,119702,course,300140,1,240.0,2023-10-22 08:08:43
501114,121631,product,400028,1,60.0,2023-12-06 14:16:43
501115,138728,product,400230,2,580.0,2023-09-24 04:57:11
501116,140431,course,300017,1,160.0,2024-11-23 23:02:44
501117,114732,product,400189,1,190.0,2024-10-30 21:18:07
501118,113189,course,300259,1,280.0,2024-03-24 06:36:57
501119,128905,product,400178,2,560.0,2024-05-02 02:42:14
501120,103268,course,300079,1,180.0,2025-05-07 11:24:26
501121,114293,product,400121,3,330.0,2025-01-01 15:26:56
501122,102102,product,400184,2,520.0,2023-07-15 23:57:26
501123,166285,product,400053,1,70.0,2025-04-14 23:18:34
501124,109107,product,400159,3,660.0,2025-01-05 01:35:14
501125,124268,product,400052,3,210.0,2025-01-26 21:55:12
501126,162659,product,400062,3,360.0,2023-06-23 04:37:06
501127,125136,product,400010,2,440.0,2025-03-15 19:39:47
501128,133374,course,300256,1,200.0,2025-03-02 10:37:25
501129,138728,product,400010,3,660.0,2024-08-08 11:09:15
501130,133097,course,300265,1,230.0,2024-07-06 02:40:49
501131,142745,product,400212,3,210.0,2023-07-14 04:50:29
501132,165334,product,400284,1,190.0,2023-06-21 04:27:43
501133,165788,product,400077,1,210.0,2024-11-16 17:53:29
501134,153798,product,400027,2,360.0,2024-11-17 00:28:17
501135,164242,product,400131,3,810.0,2023-05-26 06:36:13
501136,163152,course,300117,1,250.0,2023-11-03 03:12:15
501137,168232,course,300229,1,120.0,2024-12-04 18:01:50
501138,169967,product,400254,1,130.0,2024-10-21 22:53:45
501139,135754,product,400042,2,420.0,2024-05-26 16:26:33
501140,154750,course,300449,1,130.0,2024-10-22 23:05:10
501141,104135,course,300439,1,80.0,2023-07-16 13:39:03
501142,126413,product,400137,2,240.0,2023-06-02 18:00:50
501143,149999,course,300024,1,290.0,2023-05-14 18:49:25
501144,116074,product,400021,2,600.0,2024-06-17 09:34:33
501145,139921,course,300427,1,80.0,2025-02-08 10:50:38
501146,119823,course,300270,1,230.0,2024-02-04 23:01:49
501147,130372,course,300253,1,260.0,2024-06-11 13:17:08
501148,100655,product,400101,2,280.0,2024-09-22 12:13:15
501149,147683,product,400191,1,180.0,2023-08-15 14:51:44
501150,135809,product,400014,1,90.0,2023-12-28 13:58:41
501151,131547,product,400221,2,220.0,2024-08-02 18:39:00
501152,151007,course,300439,1,80.0,2024-03-11 05:37:58
501153,130095,course,300096,1,130.0,2024-12-24 06:05:20
501154,135374,course,300315,1,180.0,2024-11-12 08:29:12
501155,109286,product,400154,1,150.0,2024-01-17 18:24:37
501156,109604,product,400068,2,540.0,2023-05-31 03:47:06
501157,109403,course,300125,1,160.0,2025-04-20 04:00:30
501158,125367,product,400266,1,60.0,2024-12-21 05:48:45
501159,101017,course,300001,1,250.0,2023-10-09 18:10:58
501160,122268,product,400207,3,780.0,2023-06-15 11:40:32
501161,149196,product,400151,1,260.0,2023-05-23 23:05:10
501162,131714,course,300367,1,160.0,2023-12-10 16:46:05
501163,101667,course,300064,1,50.0,2024-09-22 20:35:57
501164,158683,product,400041,2,120.0,2024-08-16 21:21:02
501165,120909,product,400120,3,450.0,2025-03-18 15:05:48
501166,162654,course,300054,1,110.0,2024-09-24 23:47:52
501167,100947,course,300461,1,210.0,2023-10-27 11:22:45
501168,158595,product,400000,3,420.0,2024-06-29 11:11:18
501169,124524,course,300210,1,190.0,2025-06-20 21:30:54
501170,157453,product,400088,2,340.0,2023-05-27 15:23:04
501171,167119,course,300390,1,220.0,2023-09-05 20:38:35
501172,103141,product,400287,2,180.0,2024-07-01 17:44:14
501173,161869,product,400219,3,510.0,2023-12-21 04:54:45
501174,129653,course,300361,1,190.0,2025-02-08 17:22:56
501175,151276,product,400195,3,390.0,2024-04-14 18:38:40
501176,161746,product,400270,3,180.0,2023-12-20 21:18:28
501177,124260,course,300384,1,260.0,2024-12-07 14:39:33
501178,146601,product,400254,2,260.0,2023-11-02 16:29:13
501179,139208,product,400088,3,510.0,2023-06-25 14:58:19
501180,165596,product,400280,1,240.0,2023-06-16 02:40:56
501181,133440,course,300112,1,150.0,2025-06-03 21:09:16
501182,130814,course,300043,1,180.0,2023-06-05 03:40:18
501183,129782,course,300133,1,300.0,2024-03-30 08:21:29
501184,139526,course,300333,1,290.0,2024-05-20 23:12:58
501185,145383,product,400072,1,130.0,2024-06-22 08:53:24
501186,140592,course,300318,1,180.0,2024-09-01 12:38:31
501187,158803,course,300348,1,290.0,2023-08-24 08:26:19
501188,119381,product,400104,2,520.0,2023-06-14 05:41:43
501189,139535,course,300332,1,280.0,2024-04-26 05:54:54
501190,111164,product,400046,2,340.0,2025-02-02 02:07:15
501191,145814,product,400205,3,570.0,2024-11-23 23:34:16
501192,108758,course,300161,1,240.0,2024-11-19 10:56:07
501193,121273,product,400027,1,180.0,2024-03-31 00:21:42
501194,116627,course,300351,1,240.0,2025-05-28 18:15:49
501195,116616,product,400174,3,480.0,2024-03-09 21:50:54
501196,164788,course,300253,1,260.0,2024-03-06 14:24:17
501197,101178,product,400264,2,440.0,2024-02-13 01:22:42
501198,161371,product,400084,3,900.0,2023-08-28 19:09:36
501199,148653,product,400206,2,260.0,2023-10-05 18:18:43
501200,168579,course,300378,1,70.0,2023-06-21 04:35:14
501201,143910,course,300233,1,270.0,2024-08-05 23:24:49
501202,155520,course,300434,1,200.0,2023-05-25 23:40:45
501203,142651,course,300190,1,290.0,2024-02-03 22:32:21
501204,162348,product,400008,2,220.0,2025-03-15 10:01:30
501205,139496,course,300356,1,190.0,2025-01-29 04:23:12
501206,119241,course,300299,1,210.0,2024-03-26 23:30:15
501207,149952,course,300279,1,270.0,2024-03-15 23:32:53
501208,155302,course,300436,1,200.0,2023-04-28 22:48:38
501209,131026,product,400195,1,130.0,2024-06-23 07:29:13
501210,101028,product,400084,2,600.0,2023-05-08 14:45:35
501211,106157,product,400107,3,570.0,2023-06-16 23:57:45
501212,143576,course,300110,1,160.0,2023-12-15 10:22:50
501213,146365,course,300177,1,90.0,2023-10-14 23:24:27
501214,116813,product,400087,1,90.0,2024-09-18 20:42:10
501215,117772,product,400010,2,440.0,2025-01-15 05:15:37
501216,164639,course,300089,1,70.0,2023-05-31 08:23:33
501217,155739,product,400003,3,900.0,2024-04-17 16:59:29
501218,120151,course,300129,1,280.0,2024-10-20 14:59:15
501219,136522,product,400084,2,600.0,2024-09-22 22:51:15
501220,145905,product,400002,3,270.0,2024-03-21 04:44:58
501221,109432,course,300480,1,150.0,2023-05-19 07:51:34
501222,100616,product,400171,1,200.0,2024-12-06 17:45:27
501223,145525,product,400095,2,300.0,2024-09-08 04:01:46
501224,120389,product,400105,3,450.0,2024-08-27 13:34:16
501225,148470,course,300002,1,220.0,2023-10-09 07:08:37
501226,100386,product,400036,2,500.0,2024-06-11 00:09:09
501227,151967,course,300179,1,250.0,2024-01-24 22:47:29
501228,157662,course,300362,1,200.0,2024-05-06 13:55:48
501229,167451,product,400226,2,520.0,2025-02-23 22:08:30
501230,139904,product,400048,2,240.0,2025-03-01 14:17:57
501231,128295,course,300321,1,230.0,2024-05-08 13:11:28
501232,127312,product,400261,1,280.0,2024-03-10 17:13:33
501233,121660,product,400204,3,450.0,2024-09-25 19:30:19
501234,161742,course,300098,1,190.0,2025-02-11 06:25:08
501235,130949,course,300059,1,250.0,2024-02-04 21:42:16
501236,136730,product,400076,1,60.0,2023-07-08 18:07:00
501237,166803,course,300464,1,50.0,2025-05-10 12:35:16
501238,101691,course,300469,1,150.0,2023-05-25 11:27:32
501239,125519,product,400204,1,150.0,2023-05-29 05:07:12
501240,122415,product,400093,1,210.0,2024-07-05 16:09:02
501241,134309,product,400176,1,100.0,2025-03-11 08:55:04
501242,109598,product,400043,3,690.0,2024-07-12 08:58:49
501243,121034,product,400126,2,260.0,2023-09-23 09:46:56
501244,118791,course,300434,1,200.0,2025-03-19 20:56:50
501245,115114,course,300142,1,130.0,2023-06-02 10:09:59
501246,139096,course,300037,1,120.0,2023-12-15 09:08:33
501247,104193,product,400092,1,230.0,2024-04-05 02:05:14
501248,109883,course,300079,1,180.0,2024-05-11 02:42:31
501249,111138,course,300241,1,150.0,2024-07-03 12:33:53
501250,157206,product,400235,2,400.0,2024-03-25 22:30:38
501251,132446,course,300385,1,60.0,2025-02-26 17:21:50
501252,127822,product,400164,1,230.0,2023-06-19 10:25:30
501253,133290,product,400012,1,140.0,2023-08-14 06:30:06
501254,102121,product,400061,1,280.0,2025-02-17 05:56:41
501255,121583,product,400179,3,900.0,2024-12-13 22:07:30
501256,145327,product,400122,2,520.0,2024-10-09 07:48:16
501257,137600,product,400268,2,220.0,2024-07-10 21:07:10
501258,165787,product,400120,3,450.0,2025-03-09 18:07:00
501259,152226,product,400205,3,570.0,2023-12-11 23:01:33
501260,169874,product,400104,2,520.0,2023-07-06 19:18:34
501261,160436,course,300129,1,280.0,2023-05-04 17:30:32
501262,167182,course,300235,1,300.0,2023-08-28 10:34:49
501263,131219,product,400245,2,540.0,2024-06-17 15:28:57
501264,133944,product,400236,3,840.0,2023-05-31 12:13:43
501265,121145,course,300420,1,180.0,2024-08-16 23:57:16
501266,152289,product,400131,1,270.0,2025-04-22 16:40:38
501267,140942,course,300070,1,120.0,2023-11-07 10:27:33
501268,116012,course,300036,1,110.0,2025-03-31 20:35:32
501269,121556,course,300448,1,170.0,2023-11-15 21:14:55
501270,154461,course,300276,1,160.0,2024-02-19 13:05:52
501271,141136,product,400005,3,510.0,2023-08-19 14:27:05
501272,106265,course,300167,1,260.0,2024-06-29 04:48:51
501273,161512,course,300458,1,90.0,2024-02-26 01:17:35
501274,143895,product,400153,2,560.0,2024-04-04 05:27:37
501275,148053,product,400259,3,360.0,2024-01-22 03:35:16
501276,163709,product,400140,3,210.0,2024-07-24 12:52:50
501277,126853,product,400196,3,810.0,2025-02-23 02:51:58
501278,147486,course,300017,1,160.0,2024-01-24 13:40:25
501279,129854,product,400056,3,690.0,2024-06-11 11:04:36
501280,128318,course,300254,1,150.0,2025-07-10 05:25:48
501281,114952,product,400225,3,840.0,2025-03-31 03:10:30
501282,157126,product,400169,2,120.0,2023-05-01 16:26:07
501283,105928,product,400228,2,140.0,2023-12-03 18:22:02
501284,148219,product,400012,3,420.0,2024-07-06 09:18:08
501285,100586,product,400116,2,280.0,2024-05-23 06:53:16
501286,114470,product,400015,3,870.0,2024-01-28 05:56:16
501287,137938,course,300306,1,190.0,2025-03-18 10:34:55
501288,169919,product,400065,2,300.0,2023-10-17 22:30:35
501289,129066,course,300386,1,90.0,2024-09-08 10:31:04
501290,105559,product,400022,1,200.0,2023-12-18 01:58:30
501291,139539,product,400157,2,540.0,2023-06-27 15:48:10
501292,158231,course,300399,1,70.0,2024-08-03 13:30:54
501293,117471,course,300112,1,150.0,2025-01-24 15:15:49
501294,118242,product,400030,1,150.0,2024-06-09 08:04:12
501295,141708,product,400045,1,110.0,2025-01-25 11:35:02
501296,108263,product,400295,3,300.0,2024-11-21 16:35:51
501297,115158,product,400279,3,360.0,2024-08-03 18:36:02
501298,141379,course,300070,1,120.0,2024-11-10 14:02:33
501299,148100,product,400049,1,130.0,2024-08-28 12:38:19
501300,137785,product,400169,1,60.0,2024-10-02 01:19:28
501301,143735,product,400139,1,110.0,2024-01-30 03:10:20
501302,154835,course,300050,1,270.0,2023-11-19 13:13:54
501303,117378,product,400276,2,540.0,2024-06-18 18:36:22
501304,135547,product,400064,2,440.0,2023-11-15 12:35:29
501305,164695,course,300201,1,270.0,2023-08-12 02:15:27
501306,140279,product,400280,2,480.0,2023-09-08 13:46:51
501307,163403,course,300065,1,230.0,2024-12-27 22:51:39
501308,116831,product,400053,2,140.0,2023-07-17 15:50:13
501309,112646,course,300205,1,260.0,2025-03-13 00:17:47
501310,137068,product,400279,2,240.0,2023-08-08 16:30:01
501311,153496,product,400158,3,180.0,2023-08-11 07:03:12
501312,158934,course,300210,1,190.0,2023-06-07 02:15:59
501313,151754,course,300293,1,130.0,2025-03-02 03:19:07
501314,130432,product,400191,2,360.0,2024-10-30 05:26:45
501315,144250,course,300017,1,160.0,2024-06-05 10:18:46
501316,155658,product,400252,1,90.0,2024-08-30 17:00:22
501317,121787,course,300004,1,260.0,2024-12-27 18:59:51
501318,116697,product,400074,3,150.0,2024-05-22 08:37:16
501319,120251,course,300291,1,300.0,2023-11-02 20:01:26
501320,149759,product,400151,3,780.0,2025-03-17 05:40:09
501321,127610,product,400297,2,360.0,2023-09-23 19:51:24
501322,100644,course,300050,1,270.0,2024-11-29 09:06:29
501323,132450,product,400296,3,360.0,2024-02-04 09:53:25
501324,167085,course,300289,1,230.0,2025-03-30 21:27:14
501325,100054,product,400067,3,510.0,2024-02-07 15:59:01
501326,142843,course,300212,1,90.0,2023-10-23 21:51:30
501327,129967,product,400288,2,260.0,2025-04-09 11:33:42
501328,100244,product,400184,1,260.0,2024-07-09 09:00:07
501329,100351,product,400222,3,690.0,2024-08-30 15:02:28
501330,138683,product,400099,2,560.0,2024-03-12 09:19:14
501331,149817,product,400255,2,480.0,2025-01-26 03:32:00
501332,159813,course,300469,1,150.0,2023-11-02 11:44:18
501333,134132,product,400153,3,840.0,2023-06-10 07:59:08
501334,122333,product,400167,3,300.0,2024-09-05 13:14:28
501335,132208,product,400205,3,570.0,2024-03-07 16:09:41
501336,118615,product,400017,1,290.0,2024-01-30 00:05:13
501337,161099,product,400006,1,100.0,2024-09-18 03:09:46
501338,100731,product,400063,2,400.0,2024-04-11 09:13:41
501339,149870,course,300143,1,200.0,2025-01-14 13:10:44
501340,112254,course,300420,1,180.0,2025-04-16 17:38:38
501341,138303,product,400074,3,150.0,2023-05-28 13:30:03
501342,127888,course,300108,1,60.0,2024-04-24 06:47:29
501343,158804,product,400223,1,150.0,2023-10-08 00:34:23
501344,151441,course,300337,1,270.0,2024-05-09 22:14:25
501345,116460,product,400207,3,780.0,2024-10-12 18:58:52
501346,152212,product,400136,2,440.0,2024-10-08 08:50:05
501347,162290,course,300329,1,190.0,2024-01-15 01:46:00
501348,107436,product,400004,1,250.0,2024-09-22 06:03:11
501349,157518,product,400273,3,300.0,2024-12-26 12:13:18
501350,162453,product,400035,3,240.0,2025-02-25 11:30:31
501351,142147,course,300077,1,240.0,2023-06-24 06:21:05
501352,111501,product,400184,3,780.0,2023-10-29 18:08:16
501353,107365,course,300237,1,130.0,2024-06-14 12:27:02
501354,125747,product,400058,3,330.0,2024-07-16 09:45:32
501355,113670,product,400232,1,120.0,2025-01-07 23:11:33
501356,132464,product,400084,2,600.0,2024-04-28 18:18:46
501357,151594,product,400235,3,600.0,2023-12-10 20:28:04
501358,146811,product,400267,2,440.0,2023-05-10 15:50:24
501359,111885,product,400090,2,560.0,2023-09-21 05:17:43
501360,128193,product,400229,2,240.0,2024-06-26 18:57:09
501361,169489,course,300011,1,100.0,2024-08-30 23:54:56
501362,158022,course,300214,1,170.0,2024-02-02 01:33:04
501363,120403,product,400145,3,720.0,2024-08-23 22:25:46
501364,158220,course,300447,1,270.0,2023-05-21 11:37:28
501365,128478,course,300313,1,170.0,2025-06-21 13:53:40
501366,124914,course,300488,1,100.0,2025-04-19 06:57:06
501367,167183,product,400232,3,360.0,2023-12-10 17:26:28
501368,148430,course,300385,1,60.0,2024-04-09 19:11:44
501369,127434,course,300213,1,270.0,2025-02-15 11:49:55
501370,136723,course,300380,1,120.0,2024-02-29 02:51:16
501371,163788,product,400097,2,160.0,2023-05-13 14:03:37
501372,153234,course,300076,1,80.0,2024-10-22 09:33:52
501373,128708,product,400129,1,140.0,2023-07-16 13:11:16
501374,161907,product,400135,3,180.0,2023-07-28 21:04:13
501375,152067,course,300436,1,200.0,2024-02-28 02:48:51
501376,134984,product,400258,2,260.0,2023-06-30 16:40:20
501377,159540,product,400053,1,70.0,2023-05-11 12:52:06
501378,141135,product,400136,3,660.0,2024-05-27 23:14:57
501379,139712,product,400140,1,70.0,2024-03-29 00:46:28
501380,139126,product,400121,1,110.0,2025-04-05 05:21:50
501381,142853,product,400124,1,260.0,2024-04-23 03:44:02
501382,134208,product,400222,2,460.0,2025-03-22 23:22:45
501383,121892,course,300296,1,190.0,2025-04-06 19:14:31
501384,136109,course,300255,1,80.0,2025-01-12 22:59:57
501385,106673,product,400028,3,180.0,2024-10-29 19:22:43
501386,131476,course,300132,1,90.0,2024-08-14 04:54:43
501387,138958,product,400207,2,520.0,2024-11-25 11:33:15
501388,145966,product,400261,3,840.0,2024-06-26 07:30:13
501389,120822,course,300263,1,120.0,2023-09-27 00:19:18
501390,144361,product,400034,2,580.0,2025-03-27 01:14:45
501391,145652,product,400083,3,450.0,2024-12-17 05:28:37
501392,136851,product,400247,1,230.0,2023-11-08 23:02:08
501393,113563,product,400168,3,330.0,2024-12-06 11:38:05
501394,131728,product,400088,2,340.0,2024-02-04 04:43:27
501395,109300,product,400110,1,90.0,2024-07-10 02:17:18
501396,125736,course,300388,1,240.0,2025-07-04 18:07:57
501397,136616,course,300010,1,190.0,2024-10-14 21:37:01
501398,157072,product,400188,1,290.0,2024-10-19 11:48:25
501399,161643,course,300128,1,70.0,2025-05-27 02:20:46
501400,106899,course,300413,1,100.0,2025-02-09 15:08:52
501401,159131,product,400146,2,120.0,2023-10-31 19:03:54
501402,146358,product,400097,2,160.0,2023-07-17 14:16:38
501403,166773,product,400256,3,360.0,2025-03-16 04:54:02
501404,104671,course,300319,1,270.0,2024-02-19 19:21:52
501405,137533,course,300402,1,110.0,2023-11-14 16:44:31
501406,142449,product,400022,1,200.0,2024-05-26 01:34:31
501407,158076,course,300163,1,200.0,2024-09-26 19:46:49
501408,143564,course,300255,1,80.0,2024-06-23 05:22:01
501409,132430,product,400208,1,160.0,2024-10-04 18:45:51
501410,162734,product,400205,1,190.0,2025-01-12 07:05:35
501411,131860,product,400058,1,110.0,2023-07-28 19:05:15
501412,115303,course,300009,1,120.0,2025-04-29 15:15:20
501413,133231,product,400258,3,390.0,2023-10-24 04:41:01
501414,109075,course,300000,1,180.0,2024-09-22 07:20:33
501415,162059,course,300423,1,280.0,2024-11-02 09:03:51
501416,130097,product,400077,1,210.0,2024-08-16 16:04:01
501417,164516,product,400105,2,300.0,2023-07-04 19:59:35
501418,149720,course,300083,1,170.0,2023-09-25 13:15:13
501419,148260,product,400153,2,560.0,2023-06-10 17:00:54
501420,148605,product,400117,3,420.0,2023-11-04 03:47:34
501421,158435,product,400051,3,810.0,2024-03-02 11:30:56
501422,145623,product,400279,1,120.0,2025-04-11 03:09:18
501423,129186,course,300141,1,190.0,2024-11-18 13:39:55
501424,100786,course,300455,1,110.0,2023-12-06 00:47:37
501425,119102,course,300344,1,130.0,2025-05-24 04:33:12
501426,107539,course,300102,1,130.0,2024-03-15 13:01:45
501427,142865,product,400058,3,330.0,2024-06-08 10:21:18
501428,107895,product,400283,2,380.0,2024-12-26 16:00:02
501429,125737,product,400288,3,390.0,2024-02-18 12:23:15
501430,109726,course,300007,1,240.0,2024-12-19 05:05:00
501431,111170,product,400174,2,320.0,2024-07-28 14:24:42
501432,127289,product,400221,3,330.0,2024-02-22 16:38:45
501433,129623,course,300255,1,80.0,2023-07-26 23:12:15
501434,113864,course,300184,1,160.0,2024-04-06 20:25:16
501435,112228,course,300310,1,130.0,2024-04-23 21:01:02
501436,140484,product,400212,2,140.0,2023-12-29 06:46:42
501437,115911,product,400134,1,160.0,2023-07-27 14:05:44
501438,163625,course,300255,1,80.0,2025-04-01 03:43:55
501439,104896,product,400278,2,600.0,2023-08-27 02:10:28
501440,141492,course,300385,1,60.0,2024-11-05 00:21:39
501441,150955,course,300333,1,290.0,2024-07-28 15:25:48
501442,135942,product,400132,2,560.0,2024-02-15 20:06:50
501443,128954,course,300227,1,260.0,2024-01-05 12:00:25
501444,114965,course,300044,1,230.0,2025-05-07 04:21:40
501445,137475,product,400277,2,200.0,2024-10-03 04:07:18
501446,112947,product,400185,3,420.0,2023-10-11 19:52:17
501447,155912,product,400280,2,480.0,2024-01-15 13:57:59
501448,144581,course,300421,1,90.0,2024-09-22 00:30:18
501449,102539,product,400077,3,630.0,2024-07-14 23:06:49
501450,129055,product,400198,1,150.0,2023-10-04 23:20:20
501451,104631,product,400200,3,510.0,2023-08-14 12:21:14
501452,120724,course,300044,1,230.0,2024-01-19 01:36:54
501453,152788,course,300096,1,130.0,2025-01-02 04:29:35
501454,162894,product,400195,1,130.0,2024-10-28 10:40:20
501455,103600,product,400285,3,210.0,2025-02-16 14:45:28
501456,110448,product,400029,3,270.0,2023-10-11 11:47:11
501457,136058,course,300449,1,130.0,2023-06-15 00:07:36
501458,124755,course,300059,1,250.0,2024-04-24 08:22:53
501459,153394,product,400104,3,780.0,2023-08-22 17:59:14
501460,154002,course,300446,1,80.0,2025-05-03 18:32:07
501461,163181,course,300113,1,90.0,2024-03-15 13:55:02
501462,137919,course,300295,1,220.0,2025-05-17 05:28:33
501463,136783,product,400108,1,80.0,2024-07-27 20:47:10
501464,130894,course,300371,1,150.0,2025-03-09 06:42:16
501465,154080,course,300018,1,90.0,2023-09-03 17:47:49
501466,135990,course,300396,1,260.0,2024-03-28 08:25:43
501467,150553,course,300079,1,180.0,2024-10-15 10:30:08
501468,106399,product,400278,3,900.0,2025-03-03 07:55:41
501469,161277,course,300335,1,200.0,2023-08-10 02:29:18
501470,163078,product,400299,3,690.0,2023-07-29 16:37:59
501471,163575,course,300337,1,270.0,2024-01-23 10:15:50
501472,101581,product,400120,1,150.0,2023-06-05 17:17:35
501473,157641,product,400095,3,450.0,2023-12-31 12:34:10
501474,100382,product,400002,2,180.0,2024-03-22 11:13:19
501475,137031,course,300337,1,270.0,2024-12-19 08:15:05
501476,106788,product,400119,2,520.0,2023-12-16 11:41:31
501477,105026,course,300092,1,220.0,2023-06-14 22:10:43
501478,120595,course,300275,1,90.0,2023-11-25 06:46:12
501479,127665,product,400258,1,130.0,2023-05-08 11:43:22
501480,152094,course,300088,1,230.0,2024-12-27 07:13:53
501481,134392,product,400287,3,270.0,2024-07-23 14:30:37
501482,151960,course,300404,1,60.0,2024-02-20 06:36:29
501483,137003,course,300073,1,60.0,2025-04-09 14:03:33
501484,145889,course,300354,1,60.0,2024-07-25 10:57:32
501485,111979,course,300087,1,180.0,2024-07-01 13:02:36
501486,144062,product,400084,2,600.0,2024-05-23 18:09:13
501487,156555,product,400061,1,280.0,2023-07-23 06:23:05
501488,148008,product,400065,1,150.0,2024-11-18 05:42:37
501489,155428,course,300038,1,160.0,2025-01-20 03:39:13
501490,122983,product,400100,1,120.0,2024-06-05 21:54:52
501491,147474,course,300198,1,230.0,2024-07-06 02:47:40
501492,161848,course,300299,1,210.0,2024-10-11 14:27:35
501493,137006,course,300329,1,190.0,2024-08-31 09:02:36
501494,103480,product,400170,1,200.0,2023-09-30 08:21:57
501495,162498,product,400277,1,100.0,2024-02-13 19:49:36
501496,117293,product,400043,1,230.0,2023-08-06 18:06:30
501497,138696,product,400224,2,420.0,2024-10-01 06:39:25
501498,105128,course,300034,1,130.0,2024-05-17 02:51:19
501499,121099,product,400245,1,270.0,2024-02-15 14:15:10
501500,144674,product,400198,1,150.0,2024-05-15 01:38:51
501501,159171,course,300272,1,280.0,2024-04-18 07:50:27
501502,142269,product,400133,2,260.0,2023-12-09 16:34:46
501503,127822,course,300493,1,270.0,2023-09-23 12:55:49
501504,154401,product,400186,2,220.0,2024-08-26 07:42:30
501505,163593,product,400202,3,540.0,2023-11-28 18:41:36
501506,104722,course,300298,1,170.0,2024-02-27 21:02:09
501507,105752,course,300424,1,50.0,2023-08-13 14:56:57
501508,135070,course,300262,1,140.0,2025-02-20 00:03:43
501509,153257,course,300173,1,150.0,2025-05-23 22:34:34
501510,132589,course,300457,1,200.0,2023-10-21 01:10:10
501511,147594,course,300085,1,130.0,2024-10-07 21:25:52
501512,162736,course,300178,1,200.0,2024-04-28 11:57:16
501513,144060,course,300300,1,150.0,2024-07-03 05:38:40
501514,143416,product,400144,2,360.0,2023-09-14 06:38:07
501515,168537,product,400051,1,270.0,2024-11-07 18:47:45
501516,127488,course,300385,1,60.0,2023-08-21 19:18:22
501517,115397,course,300455,1,110.0,2023-05-22 06:46:32
501518,124606,product,400152,1,260.0,2024-04-09 18:17:28
501519,124810,product,400236,1,280.0,2024-03-25 03:32:46
501520,100102,product,400145,3,720.0,2024-04-18 06:14:41
501521,168356,course,300105,1,70.0,2023-06-09 18:39:23
501522,149276,product,400221,2,220.0,2023-06-25 13:45:59
501523,158209,product,400042,2,420.0,2025-03-22 02:42:43
501524,159826,course,300209,1,160.0,2023-07-11 07:03:55
501525,100851,course,300428,1,250.0,2024-11-18 19:22:52
501526,101814,product,400061,3,840.0,2023-07-29 20:23:05
501527,120837,product,400012,2,280.0,2025-04-21 00:44:39
501528,132670,product,400297,1,180.0,2023-10-29 10:13:37
501529,116531,product,400264,3,660.0,2024-07-13 03:05:32
501530,120318,product,400182,3,810.0,2025-04-17 10:44:06
501531,139576,course,300138,1,90.0,2024-12-09 15:59:12
501532,157201,product,400063,2,400.0,2024-02-18 02:42:26
501533,136306,course,300251,1,200.0,2024-03-09 19:18:49
501534,125892,product,400189,3,570.0,2023-07-01 00:48:54
501535,144631,course,300367,1,160.0,2024-11-21 11:51:25
